ID,OBJ,TIME
1,1324460.218679380,0.0318748259996937
2,385480.596321149,0.0831494439999005
3,2239900.261126640,0.3508651759993880
4,9413784.264072200,0.5226047639998790
5,5801969.188018280,1.1998390830003700
6,8234034.119917910,16.6785808380000000
7,19596027.756200400,46.1459440779999000
8,25763251.996970300,105.8307716150000000
9,15948419.961557000,205.5499123549990000
10,21935311.386028400,191.8170049439990000
